"year","month","day","start","end","length","city"
2016,7,"30","5:13 ↑ (61°)","20:16 ↑ (299°)","15:03:06","zaporizhia"
2016,7,"31","5:15 ↑ (61°)","20:15 ↑ (298°)","15:00:27","zaporizhia"
2016,8,"1","5:16 ↑ (62°)","20:14 ↑ (298°)","14:57:47","zaporizhia"
2016,8,"2","5:17 ↑ (62°)","20:12 ↑ (298°)","14:55:02","zaporizhia"
2016,8,"3","5:19 ↑ (62°)","20:11 ↑ (297°)","14:52:18","zaporizhia"
2016,8,"4","5:20 ↑ (63°)","20:09 ↑ (297°)","14:49:30","zaporizhia"
2016,8,"5","5:21 ↑ (63°)","20:08 ↑ (296°)","14:46:40","zaporizhia"
2016,8,"6","5:22 ↑ (64°)","20:06 ↑ (296°)","14:43:49","zaporizhia"
2016,8,"7","5:24 ↑ (64°)","20:05 ↑ (295°)","14:40:55","zaporizhia"
2016,8,"8","5:25 ↑ (65°)","20:03 ↑ (295°)","14:38:01","zaporizhia"
2016,8,"9","5:26 ↑ (65°)","20:01 ↑ (295°)","14:35:04","zaporizhia"
2016,8,"10","5:28 ↑ (66°)","20:00 ↑ (294°)","14:32:06","zaporizhia"
2016,8,"11","5:29 ↑ (66°)","19:58 ↑ (294°)","14:29:06","zaporizhia"
2016,8,"12","5:30 ↑ (67°)","19:56 ↑ (293°)","14:26:05","zaporizhia"
2016,8,"13","5:32 ↑ (67°)","19:55 ↑ (293°)","14:23:02","zaporizhia"
2016,8,"14","5:33 ↑ (67°)","19:53 ↑ (292°)","14:19:58","zaporizhia"
2016,8,"15","5:34 ↑ (68°)","19:51 ↑ (292°)","14:16:53","zaporizhia"
2016,8,"16","5:36 ↑ (68°)","19:50 ↑ (291°)","14:13:46","zaporizhia"
2016,8,"17","5:37 ↑ (69°)","19:48 ↑ (291°)","14:10:38","zaporizhia"
2016,8,"18","5:38 ↑ (69°)","19:46 ↑ (290°)","14:07:29","zaporizhia"
2016,8,"19","5:40 ↑ (70°)","19:44 ↑ (290°)","14:04:19","zaporizhia"
2016,8,"20","5:41 ↑ (70°)","19:42 ↑ (289°)","14:01:08","zaporizhia"
2016,8,"21","5:43 ↑ (71°)","19:40 ↑ (289°)","13:57:56","zaporizhia"
2016,8,"22","5:44 ↑ (72°)","19:39 ↑ (288°)","13:54:43","zaporizhia"
2016,8,"23","5:45 ↑ (72°)","19:37 ↑ (288°)","13:51:30","zaporizhia"
2016,8,"24","5:47 ↑ (73°)","19:35 ↑ (287°)","13:48:15","zaporizhia"
2016,8,"25","5:48 ↑ (73°)","19:33 ↑ (287°)","13:44:59","zaporizhia"
2016,8,"26","5:49 ↑ (74°)","19:31 ↑ (286°)","13:41:43","zaporizhia"
2016,8,"27","5:51 ↑ (74°)","19:29 ↑ (286°)","13:38:26","zaporizhia"
2016,8,"28","5:52 ↑ (75°)","19:27 ↑ (285°)","13:35:08","zaporizhia"
2016,8,"29","5:53 ↑ (75°)","19:25 ↑ (284°)","13:31:49","zaporizhia"
2016,8,"30","5:55 ↑ (76°)","19:23 ↑ (284°)","13:28:30","zaporizhia"
2016,8,"31","5:56 ↑ (76°)","19:21 ↑ (283°)","13:25:11","zaporizhia"
2016,9,"1","5:57 ↑ (77°)","19:19 ↑ (283°)","13:21:51","zaporizhia"
2016,9,"2","5:59 ↑ (77°)","19:17 ↑ (282°)","13:18:29","zaporizhia"
2016,9,"3","6:00 ↑ (78°)","19:15 ↑ (282°)","13:15:08","zaporizhia"
2016,9,"4","6:01 ↑ (79°)","19:13 ↑ (281°)","13:11:46","zaporizhia"
2016,9,"5","6:03 ↑ (79°)","19:11 ↑ (281°)","13:08:24","zaporizhia"
2016,9,"6","6:04 ↑ (80°)","19:09 ↑ (280°)","13:05:02","zaporizhia"
2016,9,"7","6:06 ↑ (80°)","19:07 ↑ (279°)","13:01:39","zaporizhia"
2016,9,"8","6:07 ↑ (81°)","19:05 ↑ (279°)","12:58:16","zaporizhia"
2016,9,"9","6:08 ↑ (81°)","19:03 ↑ (278°)","12:54:51","zaporizhia"
2016,9,"10","6:10 ↑ (82°)","19:01 ↑ (278°)","12:51:27","zaporizhia"
2016,9,"11","6:11 ↑ (82°)","18:59 ↑ (277°)","12:48:03","zaporizhia"
2016,9,"12","6:12 ↑ (83°)","18:57 ↑ (277°)","12:44:39","zaporizhia"
2016,9,"13","6:14 ↑ (84°)","18:55 ↑ (276°)","12:41:14","zaporizhia"
2016,9,"14","6:15 ↑ (84°)","18:53 ↑ (276°)","12:37:49","zaporizhia"
2016,9,"15","6:16 ↑ (85°)","18:51 ↑ (275°)","12:34:24","zaporizhia"
2016,9,"16","6:18 ↑ (85°)","18:49 ↑ (274°)","12:30:58","zaporizhia"
2016,9,"17","6:19 ↑ (86°)","18:47 ↑ (274°)","12:27:33","zaporizhia"
2016,9,"18","6:20 ↑ (87°)","18:45 ↑ (273°)","12:24:08","zaporizhia"
2016,9,"19","6:22 ↑ (87°)","18:42 ↑ (273°)","12:20:42","zaporizhia"
2016,9,"20","6:23 ↑ (88°)","18:40 ↑ (272°)","12:17:16","zaporizhia"
2016,9,"21","6:25 ↑ (88°)","18:38 ↑ (271°)","12:13:50","zaporizhia"
2016,9,"22","6:26 ↑ (89°)","18:36 ↑ (271°)","12:10:24","zaporizhia"
2016,9,"23","6:27 ↑ (89°)","18:34 ↑ (270°)","12:06:57","zaporizhia"
2016,9,"24","6:29 ↑ (90°)","18:32 ↑ (270°)","12:03:31","zaporizhia"
2016,9,"25","6:30 ↑ (91°)","18:30 ↑ (269°)","12:00:06","zaporizhia"
2016,9,"26","6:31 ↑ (91°)","18:28 ↑ (269°)","11:56:39","zaporizhia"
2016,9,"27","6:33 ↑ (92°)","18:26 ↑ (268°)","11:53:13","zaporizhia"
2016,9,"28","6:34 ↑ (92°)","18:24 ↑ (267°)","11:49:47","zaporizhia"
2016,9,"29","6:36 ↑ (93°)","18:22 ↑ (267°)","11:46:20","zaporizhia"
2016,9,"30","6:37 ↑ (93°)","18:20 ↑ (266°)","11:42:55","zaporizhia"
2016,10,"1","6:38 ↑ (94°)","18:18 ↑ (266°)","11:39:29","zaporizhia"
2016,10,"2","6:40 ↑ (95°)","18:16 ↑ (265°)","11:36:03","zaporizhia"
2016,10,"3","6:41 ↑ (95°)","18:14 ↑ (265°)","11:32:38","zaporizhia"
2016,10,"4","6:43 ↑ (96°)","18:12 ↑ (264°)","11:29:12","zaporizhia"
2016,10,"5","6:44 ↑ (96°)","18:10 ↑ (263°)","11:25:48","zaporizhia"
2016,10,"6","6:45 ↑ (97°)","18:08 ↑ (263°)","11:22:22","zaporizhia"
2016,10,"7","6:47 ↑ (97°)","18:06 ↑ (262°)","11:18:57","zaporizhia"
2016,10,"8","6:48 ↑ (98°)","18:04 ↑ (262°)","11:15:33","zaporizhia"
2016,10,"9","6:50 ↑ (99°)","18:02 ↑ (261°)","11:12:09","zaporizhia"
2016,10,"10","6:51 ↑ (99°)","18:00 ↑ (261°)","11:08:45","zaporizhia"
2016,10,"11","6:53 ↑ (100°)","17:58 ↑ (260°)","11:05:21","zaporizhia"
2016,10,"12","6:54 ↑ (100°)","17:56 ↑ (259°)","11:01:59","zaporizhia"
2016,10,"13","6:55 ↑ (101°)","17:54 ↑ (259°)","10:58:37","zaporizhia"
2016,10,"14","6:57 ↑ (101°)","17:52 ↑ (258°)","10:55:15","zaporizhia"
2016,10,"15","6:58 ↑ (102°)","17:50 ↑ (258°)","10:51:53","zaporizhia"
